41.67683,41.58511
41.67685,41.58513
41.67686,41.58514
41.67686,41.58517
41.67689,41.58517
41.6772,41.58559
41.67755,41.58603
41.67758,41.58583
41.67754,41.58588
41.67751,41.58588
41.67747,41.58588
41.67754,41.58579
41.67748,41.58583
41.67751,41.58586
41.67751,41.58589
41.67754,41.58592
41.67757,41.58597
41.67786,41.58699
41.67783,41.58833
41.67768,41.58818
41.67763,41.58822
41.67763,41.58825
41.67759,41.58829
41.67759,41.58833
41.67756,41.58838
41.67756,41.58842
41.67756,41.58846
41.67756,41.5885
41.67753,41.58854
41.67753,41.58858
41.67772,41.58921
41.67772,41.58981
41.67762,41.5906
41.67762,41.59072
41.67709,41.59213
41.67705,41.5921
41.67684,41.59184
41.67659,41.5916
41.67656,41.5916
41.67656,41.59157
41.67652,41.59154
41.67652,41.59151
41.67648,41.59151
41.67648,41.59148
41.67625,41.5912
41.67598,41.59091
41.67595,41.59091
41.67595,41.59087
41.67592,41.59087
41.67592,41.59083
41.67589,41.59083
41.67589,41.5908
41.67563,41.59047
41.67536,41.59019
41.67536,41.59015
41.67536,41.59012
41.67533,41.59012
41.67509,41.58981
41.67487,41.58957
41.67487,41.58954
41.67483,41.58952
41.67483,41.58948
41.6748,41.58948
41.67459,41.58917
41.67435,41.58886
41.67435,41.58883
41.67432,41.58883
41.67432,41.5888
41.67429,41.5888
41.67429,41.58877
41.67406,41.58845
41.67388,41.5883
41.67384,41.58823
41.67381,41.58819
41.67381,41.58816
41.67378,41.58816
41.67378,41.58812
41.67358,41.58784
41.67335,41.58751
41.67331,41.58748
41.6733,41.58744
41.6733,41.58741
41.67306,41.5871
41.67284,41.58694
41.67287,41.58678
41.67287,41.58675
41.67284,41.58672
41.67284,41.58669
41.67264,41.58627
41.67247,41.58588
41.67247,41.58592
41.67244,41.58592
41.67244,41.58588
41.67241,41.58588
41.67223,41.58552
41.67207,41.58518
41.67207,41.58515
41.67204,41.58512
41.67204,41.58509
41.67187,41.58467
41.67168,41.58432
41.67168,41.58428
41.67168,41.58424
41.67151,41.5839
41.67133,41.58355
41.6713,41.58355
41.6713,41.58352
41.67127,41.58352
41.671,41.58328
41.67071,41.58309
41.67068,41.58309
41.67065,41.58309
41.67034,41.58295
41.67004,41.58278
41.67001,41.58278
41.66998,41.58278
41.6697,41.58266
41.66944,41.5825
41.66937,41.58258
41.66934,41.58258
41.66931,41.58258
41.669,41.58258
41.66868,41.58248
41.66865,41.58248
41.66862,41.58245
41.66858,41.58245
41.66858,41.58242
41.66828,41.58236
41.66795,41.58225
41.66795,41.58222
41.66792,41.58222
41.66789,41.58222
41.66786,41.58222
41.66786,41.58219
41.66783,41.58219
41.6678,41.58219
41.6678,41.58216
41.66751,41.58206
41.66724,41.58191
41.66721,41.58195
41.66718,41.58195
41.66715,41.58195
41.66712,41.58195
41.66712,41.58192
41.66681,41.58183
41.66652,41.58174
41.66649,41.58174
41.66646,41.58171
41.66643,41.58171
41.6664,41.58171
41.66611,41.58161
41.66582,41.58144
41.66579,41.58144
41.66576,41.58144
41.66573,41.58144
41.6657,41.58144
41.66552,41.58169
41.66521,41.58156
41.66518,41.58156
41.66514,41.58156
41.66483,41.58149
41.66458,41.58143
41.66454,41.58138
41.66451,41.58138
41.66448,41.58138
41.66448,41.58135
41.66417,41.58116
41.66394,41.581
41.66389,41.58096
41.66386,41.58096
41.66383,41.58093
41.66353,41.58075
41.66321,41.58055
41.66321,41.58052
41.66318,41.58052
41.6629,41.58029
41.66259,41.58012
41.66255,41.58012
41.66226,41.57997
41.66189,41.57994
41.66192,41.57992
41.66188,41.57992
41.66153,41.57986
41.66123,41.57994
41.6612,41.57994
41.66117,41.57994
41.66087,41.58006
41.66067,41.58006
41.66057,41.58011
41.66054,41.58011
41.66051,41.58011
41.66051,41.58014
41.66021,41.5803
41.65989,41.58042
41.65986,41.58042
41.65983,41.58042
41.65983,41.58046
41.6598,41.58046
41.65953,41.58051
41.6592,41.58068
41.65917,41.58068
41.65914,41.58068
41.65884,41.58081
41.65853,41.58097
41.6585,41.58097
41.65847,41.58097
41.65844,41.581
41.65841,41.581
41.65838,41.58103
41.65835,41.58103
41.65832,41.58103
41.65829,41.58103
41.65826,41.58103
41.65826,41.58106
41.65823,41.58106
41.65787,41.58106
41.65754,41.58115
41.6575,41.58115
41.65747,41.58115
41.65744,41.58115
41.65711,41.58119
41.65681,41.58136
41.65675,41.58124
41.65671,41.58124
41.65668,41.58124
41.65634,41.58114
41.65596,41.58098
41.65593,41.58098
41.65593,41.58095
41.65563,41.58079
41.65533,41.58065
41.6553,41.58065
41.65527,41.58062
41.65524,41.58062
41.65524,41.58059
41.65496,41.58034
41.65467,41.58017
41.65467,41.58021
41.65464,41.58021
41.65461,41.58021
41.65434,41.58009
41.65401,41.57982
41.65398,41.57982
41.6537,41.57958
41.65337,41.57945
41.65334,41.57945
41.65334,41.57942
41.6533,41.57942
41.653,41.57925
41.65275,41.57904
41.65271,41.57904
41.65268,41.57901
41.65245,41.57875
41.65215,41.57865
41.65218,41.57861
41.65218,41.57858
41.65215,41.57855
41.65187,41.57842
41.6516,41.57815
41.65156,41.5782
41.65156,41.57816
41.6513,41.57796
41.65106,41.5778
41.65099,41.57785
41.65096,41.57785
41.65093,41.57785
41.65066,41.57777
41.65039,41.57768
41.65034,41.57768
41.65034,41.57765
41.65031,41.57765
41.65028,41.57765
41.65028,41.57762
41.64997,41.57749
41.64963,41.57729
41.64963,41.57735
41.64963,41.57732
41.64935,41.57711
41.64922,41.57674
41.64916,41.57676
41.64913,41.57673
41.64913,41.57669
41.64892,41.57635
41.64875,41.57623
41.64866,41.57612
41.64866,41.57609
41.64863,41.57606
41.64863,41.57603
41.64837,41.57577
41.64812,41.5755
41.64812,41.57556
41.64812,41.57552
41.64809,41.57552
41.64793,41.57518
41.64776,41.57491
41.64771,41.57486
41.64771,41.57482
41.64768,41.57482
41.64768,41.57479
41.64766,41.57476
41.64749,41.57441
41.64737,41.57401
41.64732,41.57401
41.64732,41.57397
41.64729,41.57397
41.64729,41.57394
41.64714,41.57354
41.64704,41.57315
41.64699,41.57318
41.64696,41.57318
41.64696,41.57315
41.64693,41.57312
41.64677,41.57276
41.64677,41.57234
41.64669,41.57229
41.64669,41.57225
41.64666,41.57225
41.64666,41.57222
41.64654,41.57181
41.64649,41.5714
41.64645,41.57136
41.64645,41.57133
41.64645,41.5713
41.64645,41.57127
41.64636,41.57089
41.64636,41.57046
41.64631,41.57046
41.64631,41.57042
41.64631,41.57039
41.64628,41.56999
41.64637,41.56974
41.64625,41.56953
41.64625,41.5695
41.64625,41.56946
41.64621,41.56907
41.64618,41.56866
41.64618,41.56862
41.64618,41.56859
41.64617,41.56856
41.64617,41.56816
41.6463,41.56789
41.6462,41.56772
41.6462,41.56768
41.6462,41.56764
41.6462,41.56722
41.6461,41.56685
41.6461,41.56682
41.6461,41.56679
41.6461,41.56676
41.64594,41.56644
41.64576,41.56607
41.64576,41.56604
41.64576,41.56601
41.64555,41.56569
41.64535,41.56535
41.64535,41.56532
41.64532,41.56532
41.64532,41.56529
41.64517,41.56499
41.64504,41.56461
41.64504,41.56458
41.64504,41.56455
41.64501,41.56455
41.64501,41.56452
41.64501,41.56449
41.64498,41.56449
41.64498,41.56446
41.64498,41.56443
41.64495,41.56443
41.64495,41.5644
41.64495,41.56437
41.64492,41.56437
41.64492,41.56433
41.64492,41.5643
41.64489,41.5643
41.64489,41.56427
41.64489,41.56424
41.64468,41.56395
41.64462,41.56357
41.64455,41.56357
41.64452,41.56357
41.64452,41.56354
41.64449,41.56354
41.64449,41.5635
41.64429,41.56316
41.64415,41.56279
41.64412,41.56285
41.64412,41.56282
41.64409,41.56282
41.64409,41.56279
41.64409,41.56276
41.64391,41.56245
41.64372,41.56215
41.64375,41.56211
41.64372,41.56208
41.64372,41.56204
41.64369,41.56204
41.64352,41.56173
41.6434,41.56149
41.6434,41.56143
41.64337,41.56143
41.64321,41.56105
41.64321,41.56102
41.64318,41.56102
41.64318,41.56099
41.64318,41.56096
41.64318,41.56093
41.64304,41.56057
41.64289,41.56025
41.64289,41.5602
41.64289,41.56017
41.64289,41.56013
41.64279,41.55976
41.64265,41.55952
41.64265,41.55937
41.64265,41.55934
41.64265,41.55931
41.64256,41.55892
41.64253,41.55851
41.64253,41.55848
41.64253,41.55845
41.64253,41.55842
41.6426,41.55797
41.64263,41.55756
41.64263,41.55753
41.64266,41.55753
41.64266,41.5575
41.64266,41.55746
41.64282,41.55702
41.64292,41.55665
41.64292,41.55661
41.64292,41.55658
41.64295,41.55658
41.64295,41.55655
41.64295,41.55651
41.64313,41.55613
41.64335,41.5558
41.64335,41.55575
41.64337,41.55572
41.6434,41.55569
41.64365,41.55533
41.64389,41.55519
41.64389,41.55507
41.64389,41.55504
41.64392,41.55504
41.64392,41.55501
41.64395,41.55498
41.64425,41.55471
41.64446,41.55452
41.64453,41.55452
41.64456,41.55452
41.64459,41.55448
41.64491,41.55429
41.64529,41.55429
41.64526,41.55422
41.64529,41.55422
41.64529,41.55419
41.64532,41.55419
41.64563,41.55409
41.64597,41.55398
41.64597,41.55405
41.64597,41.55408
41.64601,41.55408
41.64632,41.55405
41.64665,41.55405
41.64665,41.55408
41.64668,41.55411
41.64671,41.55411
41.64701,41.55419
41.64739,41.55436
41.64736,41.55429
41.64769,41.55438
41.64795,41.55457
41.64798,41.55457
41.64801,41.55457
41.64826,41.55476
41.64856,41.55494
41.64856,41.55497
41.64859,41.55497
41.64859,41.555
41.64886,41.55521
41.64909,41.55541
41.64909,41.55544
41.64909,41.55547
41.64912,41.55547
41.64939,41.55573
41.6496,41.55591
41.6496,41.55597
41.6496,41.556
41.64963,41.55603
41.64988,41.55628
41.65007,41.55653
41.65007,41.55657
41.65007,41.55661
41.65007,41.55664
41.65026,41.55698
41.65043,41.55724
41.65042,41.55729
41.65042,41.55732
41.65042,41.55735
41.65059,41.55767
41.65073,41.55798
41.65073,41.55801
41.65073,41.55805
41.65073,41.55808
41.65093,41.55833
41.65116,41.55856
41.65116,41.55859
41.65116,41.55862
41.65116,41.55865
41.65144,41.55894
41.65161,41.55921
41.65161,41.55925
41.65164,41.55925
41.65164,41.55928
41.65167,41.55928
41.65191,41.55958
41.65206,41.5599
41.65206,41.55994
41.65209,41.55994
41.65209,41.55997
41.65212,41.55997
41.65227,41.56019
41.65243,41.56046
41.65243,41.56049
41.65256,41.56066
41.65268,41.56089
41.65268,41.56092
41.65268,41.56095
41.65284,41.5611
41.65294,41.56127
41.65294,41.56134
41.65294,41.56137
41.65297,41.56137
41.65314,41.56168
41.65305,41.56188
41.65326,41.56188
41.65329,41.56188
41.65329,41.56191
41.65342,41.56217
41.65357,41.56238
41.6536,41.56241
41.6536,41.56244
41.65363,41.56244
41.65363,41.56247
41.65384,41.56293
41.65373,41.56314
41.65391,41.56317
41.65395,41.56317
41.65395,41.5632
41.65398,41.56323
41.65422,41.56371
41.65443,41.56422
41.65443,41.56426
41.65446,41.56426
41.65447,41.56429
41.65461,41.56481
41.65484,41.56528
41.65484,41.56531
41.65487,41.56534
41.65487,41.56537
41.65504,41.5658
41.65525,41.56637
41.65522,41.56642
41.65522,41.56645
41.65522,41.56648
41.65525,41.56651
41.65525,41.56656
41.65534,41.56669
41.65534,41.56674
41.65539,41.56674
41.65539,41.56669
41.65542,41.56677
41.65566,41.56726
41.65543,41.56689
41.65571,41.56712
41.65096,41.5586
41.65093,41.5586
41.6509,41.5586
41.6509,41.55857
41.65024,41.55807
41.64963,41.55755
41.64963,41.55752
41.6496,41.55752
41.6496,41.55748
41.64956,41.55745
41.64953,41.55745
41.64953,41.55741
41.64949,41.55741
41.64947,41.55737
41.64943,41.55733
41.64899,41.55701
41.64873,41.55671
41.6487,41.55668
41.6487,41.55665
41.64842,41.55643
41.64802,41.55617
41.64818,41.55614
41.64815,41.55611
41.64789,41.55585
41.64767,41.55555
41.64767,41.55552
41.64763,41.55552
41.64763,41.55548
41.6476,41.55548
41.64735,41.55522
41.64709,41.55488
41.64709,41.55485
41.64706,41.55483
41.64683,41.55454
41.64661,41.55428
41.64661,41.55425
41.64661,41.55421
41.64658,41.55418
41.64635,41.55385
41.64592,41.5534
41.64617,41.55349
41.64617,41.55345
41.64614,41.55345
41.64594,41.55312
41.64581,41.55281
41.64573,41.55278
41.64552,41.55234
41.64552,41.55231
41.64552,41.55228
41.64531,41.55191
41.6451,41.55157
41.6451,41.55154
41.64491,41.55115
41.64491,41.55112
41.64491,41.55109
41.64472,41.5508
41.6444,41.55047
41.64412,41.55027
41.64386,41.55022
41.64386,41.55006
41.64383,41.55003
41.64383,41.54999
41.6438,41.54999
41.64355,41.54976
41.64323,41.54949
41.64327,41.54949
41.64324,41.54949
41.64324,41.54946
41.64296,41.54926
41.6427,41.54907
41.64267,41.54904
41.64267,41.54901
41.64264,41.54901
41.64235,41.54882
41.64206,41.54859
41.64203,41.54856
41.6417,41.54836
41.64147,41.54822
41.64144,41.54819
41.64141,41.54816
41.64115,41.54802
41.64083,41.54782
41.6408,41.54782
41.64077,41.54779
41.6405,41.54764
41.64019,41.54752
41.64015,41.54749
41.64012,41.54749
41.63982,41.54738
41.63956,41.5473
41.63953,41.54727
41.6395,41.54724
41.63947,41.54724
41.63912,41.5471
41.6389,41.54701
41.63886,41.54701
41.63882,41.54701
41.63879,41.54701
41.63849,41.54701
41.63814,41.54701
41.63814,41.54705
41.63811,41.54705
41.63781,41.54723
41.63769,41.5474
41.63756,41.5474
41.63751,41.5474
41.63748,41.5474
41.63748,41.54743
41.63744,41.54743
41.63712,41.54765
41.63691,41.54794
41.63691,41.54797
41.63688,41.54797
41.63688,41.548
41.63665,41.54833
41.63646,41.54869
41.63646,41.54872
41.63643,41.54872
41.63643,41.54876
41.63626,41.54914
41.6361,41.54956
41.6361,41.54959
41.63607,41.54963
41.63607,41.54966
41.63599,41.55008
41.63585,41.55051
41.63585,41.55054
41.63585,41.55058
41.63585,41.55062
41.63576,41.55111
41.6358,41.55154
41.6358,41.55158
41.6358,41.55161
41.6358,41.55206
41.6358,41.55255
41.63583,41.55255
41.63583,41.55258
41.63583,41.55261
41.63583,41.55264
41.63592,41.55309
41.63601,41.55345
41.63601,41.5535
41.63601,41.55354
41.63604,41.55358
41.63604,41.55362
41.63611,41.55405
41.63618,41.55444
41.63618,41.55449
41.63618,41.55452
41.63619,41.55455
41.63626,41.55499
41.63635,41.5554
41.63635,41.55544
41.63635,41.55547
41.63638,41.55551
41.63647,41.55591
41.63658,41.55631
41.63658,41.55634
41.63658,41.55637
41.63661,41.55637
41.6367,41.55678
41.63678,41.55717
41.63678,41.55721
41.63678,41.55724
41.63678,41.55727
41.63681,41.55727
41.63687,41.55772
41.63697,41.5581
41.63697,41.55813
41.63697,41.55817
41.63697,41.5582
41.63704,41.55862
41.63707,41.55906
41.63707,41.55911
41.63707,41.55915
41.6371,41.55915
41.6372,41.55955
41.63728,41.55997
41.63728,41.56
41.63728,41.56003
41.63728,41.56006
41.63731,41.56051
41.63742,41.56092
41.63742,41.56095
41.63742,41.56098
41.63742,41.56122
41.63745,41.56147
41.63745,41.5615
41.63748,41.5615
41.63748,41.56153
41.63752,41.56194
41.63768,41.5623
41.63771,41.56233
41.63771,41.56236
41.63788,41.56269
41.63799,41.563
41.63802,41.563
41.63805,41.56304
41.63823,41.56345
41.63844,41.5637
41.63848,41.5637
41.63848,41.56373
41.63851,41.56373
41.63851,41.56376
41.63871,41.56408
41.63893,41.56437
41.63896,41.56437
41.63896,41.5644
41.63899,41.5644
41.639,41.56443
41.63923,41.56466
41.63946,41.56494
41.63949,41.56494
41.63952,41.56497
41.63977,41.56522
41.64,41.56543
41.64003,41.56543
41.64006,41.56543
41.64006,41.56546
41.64009,41.56546
41.64009,41.56549
41.6403,41.56578
41.64047,41.56611
41.6405,41.56611
41.64053,41.56614
41.64075,41.56645
41.64092,41.56682
41.64092,41.56685
41.64095,41.56685
41.64097,41.56688
41.64114,41.56718
41.64131,41.56749
41.64131,41.56752
41.64134,41.56752
41.64134,41.56755
41.64144,41.56796
41.64165,41.56826
41.64165,41.5683
41.64165,41.56833
41.64165,41.56837
41.64182,41.56871
41.64189,41.56912
41.64192,41.56912
41.64192,41.56915
41.64192,41.56918
41.64195,41.56918
41.64204,41.56958
41.64215,41.56992
41.64218,41.56992
41.64221,41.56996
41.64221,41.56999
41.64231,41.57041
41.64252,41.57065
41.64252,41.57068
41.64255,41.57068
41.64255,41.57071
41.64255,41.57074
41.64269,41.57106
41.64285,41.5714
41.64288,41.5714
41.64288,41.57143
41.64291,41.57143
41.64291,41.57146
41.64307,41.57183
41.64324,41.57212
41.64327,41.57212
41.64327,41.57215
41.6433,41.57218
41.64346,41.57256
41.64362,41.57278
41.64365,41.57281
41.64368,41.57281
41.64368,41.57285
41.64389,41.57318
41.64403,41.57348
41.64406,41.57351
41.64406,41.57355
41.64406,41.57358
41.64421,41.57389
41.64442,41.57419
41.64445,41.57419
41.64448,41.57419
41.64448,41.57422
41.64464,41.57452
41.64493,41.5747
41.64493,41.57474
41.64493,41.57477
41.64496,41.57477
41.64496,41.5748
41.64514,41.57507
41.64534,41.57531
41.64537,41.57531
41.6454,41.57534
41.64543,41.57537
41.64564,41.5756
41.64583,41.57591
41.64586,41.57591
41.64589,41.57591
41.64592,41.57591
41.64656,41.57645
41.64659,41.57648
41.64662,41.57648
41.64662,41.57651
41.6469,41.57662
41.64715,41.57685
41.64719,41.57688
41.64722,41.57691
41.64725,41.57691
41.64725,41.57694
41.64728,41.57695
41.64731,41.57695
41.64731,41.57698
41.64734,41.57698
41.64737,41.57698
41.64737,41.57701
41.6474,41.57701
41.64743,41.57701
41.64746,41.57704
41.64774,41.57717
41.64805,41.57726
41.64805,41.5773
41.64805,41.57733
41.64809,41.57733
41.64812,41.57733
41.64839,41.57746
41.64866,41.5776
41.64869,41.5776
41.64872,41.57763
41.64875,41.57763
41.64878,41.57765
41.64907,41.57779
41.64935,41.57793
41.64938,41.57793
41.64941,41.57796
41.64944,41.57796
41.64947,41.57799
41.64977,41.57809
41.65003,41.5782
41.65003,41.57823
41.65003,41.57826
41.65006,41.57826
41.6501,41.57829
41.65039,41.57844
41.65062,41.57861
41.65065,41.57864
41.65068,41.57864
41.65099,41.5788
41.65121,41.579
41.65124,41.57901
41.65127,41.57901
41.65158,41.5792
41.65182,41.57935
41.65185,41.57938
41.65189,41.57938
41.65215,41.57956
41.65242,41.57972
41.65245,41.57972
41.65249,41.57972
41.6528,41.57986
41.65305,41.58002
41.65308,41.58002
41.65308,41.58005
41.65311,41.58005
41.65338,41.58023
41.65364,41.58042
41.65364,41.58045
41.65367,41.58045
41.65367,41.58048
41.65396,41.58068
41.65421,41.58085
41.65424,41.58085
41.65428,41.58085
41.65455,41.58102
41.65483,41.58118
41.65486,41.58118
41.65489,41.58118
41.6552,41.58132
41.65545,41.58146
41.65548,41.58149
41.65551,41.58149
41.65551,41.58152
41.65582,41.58171
41.65606,41.58182
41.6561,41.58185
41.65613,41.58188
41.65638,41.58208
41.65665,41.5823
41.65668,41.5823
41.65671,41.5823
41.65695,41.58253
41.65718,41.58275
41.65721,41.58275
41.65724,41.58278
41.65752,41.58301
41.65772,41.58326
41.65775,41.58326
41.65778,41.58329
41.65781,41.58329
41.65805,41.58352
41.65826,41.58382
41.65829,41.58382
41.65829,41.58385
41.65832,41.58385
41.65856,41.58409
41.65879,41.58437
41.65879,41.58441
41.65882,41.58441
41.65883,41.58444
41.65908,41.58465
41.65929,41.58491
41.65932,41.58491
41.65932,41.58494
41.65935,41.58494
41.65964,41.58521
41.65988,41.58521
41.65988,41.58524
41.65992,41.58524
41.65995,41.58527
41.66027,41.58537
41.66057,41.58543
41.66061,41.58543
41.66064,41.58543
41.66064,41.58546
41.66096,41.58546
41.66126,41.58554
41.66129,41.58554
41.66129,41.58557
41.66132,41.58558
41.66167,41.58565
41.66193,41.5857
41.66196,41.58573
41.66199,41.58573
41.66199,41.58576
41.6623,41.58586
41.66264,41.58597
41.66267,41.58597
41.6627,41.58597
41.66299,41.58605
41.66328,41.58617
41.66331,41.5862
41.66334,41.5862
41.66367,41.58633
41.66395,41.58643
41.66398,41.58643
41.66401,41.58646
41.66434,41.58656
41.66463,41.58666
41.66466,41.58666
41.66469,41.58666
41.66502,41.5868
41.66528,41.58695
41.66532,41.58695
41.66535,41.58695
41.66565,41.58714
41.6659,41.58736
41.66594,41.58736
41.66597,41.58736
41.666,41.58736
41.66626,41.58752
41.66655,41.58773
41.66658,41.58773
41.66658,41.58776
41.66661,41.58776
41.66688,41.58805
41.66716,41.58817
41.66719,41.58817
41.66722,41.58819
41.66745,41.58836
41.6677,41.5885
41.66773,41.5885
41.66773,41.58853
41.66792,41.58866
41.66815,41.58878
41.66818,41.58881
41.66822,41.58881
41.66822,41.58884
41.66853,41.58905
41.66882,41.58919
41.66885,41.58919
41.66885,41.58922
41.66904,41.5894
41.66924,41.58952
41.66928,41.58952
41.66931,41.58952
41.66959,41.58968
41.66988,41.58991
41.66992,41.58991
41.66996,41.58991
41.67027,41.59011
41.67052,41.59023
41.67055,41.59023
41.67055,41.59026
41.67058,41.59026
41.67077,41.59038
41.67097,41.59056
41.671,41.59056
41.671,41.59059
41.67103,41.59059
41.67134,41.59081
41.67159,41.59107
41.67163,41.5911
41.67166,41.5911
41.67166,41.59113
41.67193,41.5914
41.67211,41.59153
41.67214,41.59155
41.6723,41.59173
41.67241,41.59199
41.67244,41.59203
41.67247,41.59203
41.67247,41.59207
41.6725,41.5921
41.6726,41.5923
41.67274,41.59258
41.67274,41.59261
41.67274,41.59265
41.67277,41.59265
41.67277,41.59269
41.67301,41.5931
41.67319,41.59352
41.67319,41.59357
41.67319,41.59361
41.67322,41.59364
41.67336,41.59413
41.67353,41.59451
41.67353,41.59454
41.67353,41.59458
41.67356,41.59458
41.67373,41.59498
41.67388,41.59547
41.67388,41.5955
41.67388,41.59554
41.67388,41.59559
41.67388,41.59562
41.67391,41.59565
41.67391,41.59568
41.674,41.59602
41.67397,41.59599
41.67394,41.59591
41.67394,41.59587
41.67391,41.59587
41.67391,41.59593
41.67394,41.59599
41.67394,41.59603
41.6739,41.59606
41.67382,41.59615
41.67385,41.59615
41.67293,41.59736
41.67287,41.59733
41.67283,41.59733
41.67283,41.59729
41.6728,41.59729
41.67249,41.59742
41.67241,41.59786
41.67238,41.5979
41.67238,41.59794
41.67235,41.59797
41.67207,41.59818
41.67181,41.59821
41.67178,41.59821
41.67178,41.59818
41.67175,41.59818
41.67156,41.59806
41.67134,41.59806
41.67134,41.59803
41.67134,41.598
41.67134,41.59804
41.67134,41.59809
41.67099,41.59809
41.6703,41.59775
41.67026,41.59772
41.67023,41.59772
41.6702,41.59772
41.67017,41.59769
41.67014,41.59769
41.6701,41.59769
41.6697,41.59754
41.66943,41.5974
41.66925,41.59727
41.66891,41.59714
41.66888,41.59714
41.66885,41.59711
41.66885,41.59708
41.66882,41.59708
41.6688,41.59705
41.66846,41.59691
41.66819,41.59674
41.66815,41.59674
41.66812,41.59674
41.66812,41.59671
41.66809,41.59671
41.66809,41.59668
41.66787,41.59648
41.66775,41.59648
41.66745,41.59628
41.66742,41.59628
41.66742,41.59625
41.66739,41.59625
41.66707,41.596
41.66673,41.59583
41.66673,41.59576
41.66673,41.59572
41.6667,41.59569
41.66644,41.59541
41.66614,41.59512
41.66614,41.59509
41.66611,41.59509
41.66611,41.59506
41.66608,41.59506
41.66579,41.59475
41.66554,41.59447
41.66554,41.59444
41.66551,41.59444
41.66551,41.59441
41.66548,41.59437
41.66521,41.59403
41.66498,41.5935
41.66489,41.59367
41.66489,41.59364
41.66489,41.59361
41.6646,41.59334
41.66435,41.59299
41.66435,41.59295
41.66433,41.59292
41.66433,41.59289
41.6643,41.59286
41.66404,41.59257
41.66378,41.59227
41.66378,41.59224
41.66374,41.59224
41.66374,41.59221
41.66371,41.59221
41.66371,41.59218
41.66345,41.59187
41.66317,41.5916
41.66317,41.59157
41.66314,41.59153
41.66314,41.5915
41.66311,41.5915
41.66285,41.59119
41.66259,41.5909
41.66259,41.59087
41.66256,41.59087
41.66254,41.59084
41.66251,41.59084
41.66224,41.59055
41.66195,41.59026
41.66192,41.59023
41.66189,41.5902
41.66157,41.59
41.66132,41.58968
41.66129,41.58965
41.66126,41.58962
41.66097,41.58933
41.66073,41.589
41.6607,41.589
41.66067,41.58897
41.66064,41.58894
41.66036,41.58865
41.66009,41.58835
41.66009,41.58831
41.66006,41.58828
41.66005,41.58824
41.65979,41.58796
41.6595,41.58768
41.6595,41.58765
41.65947,41.58765
41.65947,41.58762
