Vemasse,all378767,-8.473892211914062,126.25419616699219,8.1045E7,0.0,6.033333333333334
Vemasse,all398911,-8.472518920898438,126.25007629394531,2.3811E7,0.0,7.949999999999999
Vemasse,all378767,-8.475265502929688,126.25419616699219,8.1096E7,0.0,8.34
Vemasse,all394469,-8.473892211914062,126.25282287597656,7.9605E7,0.0,5.82
Vemasse,all374052,-8.537063598632812,125.69664001464844,3907000.0,0.0,0.2
Vemasse,all398911,-8.471145629882812,126.25144958496094,2.3759E7,0.0,8.0
Vemasse,all406638,-8.472518920898438,126.25282287597656,3.0072E7,0.0,5.82
Vemasse,all398911,-8.472518920898438,126.25144958496094,2.3807E7,0.0,8.0
Vemasse,all398911,-8.471145629882812,126.25007629394531,1.3492E7,0.0,6.266666666666667
Vemasse,all399626,-8.471145629882812,126.25419616699219,1174000.0,0.0,6.859999999999999
Vemasse,all399626,-8.472518920898438,126.25419616699219,1168000.0,0.0,5.9
Vemasse,all406638,-8.471145629882812,126.25282287597656,3.001E7,0.0,5.82
Vemasse,all375310,-8.469772338867188,126.23908996582031,3604000.0,0.0,0.25
Vemasse,all375310,-8.468399047851562,126.23908996582031,3646000.0,0.0,0.25
Vemasse,all378425,-8.469772338867188,126.24595642089844,6958000.0,0.0,4.1000000000000005
Vemasse,all377628,-8.468399047851562,126.24458312988281,3.0552E7,0.0,2.48
Vemasse,all394973,-8.469772338867188,126.24320983886719,3.0395E7,0.0,1.15
Vemasse,all407273,-8.468399047851562,126.24046325683594,5.578E7,5.578E7,0.1
Vemasse,all388166,-8.469772338867188,126.24458312988281,6.3761E7,6.3761E7,2.9285714285714284
Vemasse,all378715,-8.469772338867188,126.24183654785156,1.1474E7,0.0,3.16
Vemasse,all399626,-8.479385375976562,126.25282287597656,707000.0,0.0,9.816666666666666
Vemasse,all384887,-8.479385375976562,126.25419616699219,6.6216E7,0.0,5.833333333333333
Vemasse,all417454,-8.480758666992188,126.25419616699219,7.9409E7,0.0,6.615384615384615
Vemasse,all399619,-8.476638793945312,126.25007629394531,978000.0,0.0,7.279999999999999
Vemasse,all384887,-8.476638793945312,126.25144958496094,8.4664E7,0.0,5.82
Vemasse,all414596,-8.478012084960938,126.25007629394531,7.8849E7,0.0,5.825
Vemasse,all407273,-8.469772338867188,126.23771667480469,5.0349E7,0.0,0.1
Vemasse,all406638,-8.478012084960938,126.25144958496094,3.0303E7,0.0,6.866666666666667
Vemasse,all378767,-8.476638793945312,126.25282287597656,8.1163E7,0.0,8.620000000000001
Vemasse,all395542,-8.476638793945312,126.25419616699219,7.9165E7,0.0,10.32
Vemasse,all395542,-8.478012084960938,126.25282287597656,7.9248E7,0.0,8.620000000000001
Vemasse,all394984,-8.478012084960938,126.25419616699219,1.0123E8,0.0,7.766666666666667
Vemasse,all407273,-8.471145629882812,126.24458312988281,5.6819E7,0.0,2.9285714285714284
Vemasse,all378425,-8.471145629882812,126.24595642089844,6909000.0,0.0,4.833333333333333
Vemasse,all374052,-8.537063598632812,125.70075988769531,3978000.0,0.0,0.2
Vemasse,all401046,-8.471145629882812,126.24732971191406,2.9789E7,0.0,4.616666666666666
Vemasse,all378091,-8.471145629882812,126.24870300292969,2.5523E7,0.0,6.279999999999999
Vemasse,all378091,-8.472518920898438,126.24732971191406,2.5607E7,0.0,6.279999999999999
Vemasse,all399619,-8.472518920898438,126.24870300292969,1.072E7,0.0,15.5
Vemasse,all394469,-8.475265502929688,126.25144958496094,7.9687E7,0.0,5.333333333333333
Vemasse,all407333,-8.473892211914062,126.25007629394531,7.8511E7,0.0,7.949999999999998
Vemasse,all398911,-8.475265502929688,126.25007629394531,2.3914E7,0.0,13.1
Vemasse,all378767,-8.475265502929688,126.25282287597656,8.1105E7,0.0,5.875
Vemasse,all388166,-8.473892211914062,126.25144958496094,7.1337E7,0.0,5.24
Vemasse,all394973,-8.462905883789062,126.24732971191406,2.5334E7,0.0,1.64
Vemasse,all375310,-8.461532592773438,126.24046325683594,3840000.0,0.0,0.4
Vemasse,all378425,-8.462905883789062,126.24870300292969,7174000.0,0.0,6.133333333333333
Vemasse,all378425,-8.464279174804688,126.24732971191406,1.2659E7,0.0,1.65
Vemasse,all378425,-8.464279174804688,126.24870300292969,7157000.0,0.0,6.133333333333333
Vemasse,all375310,-8.460159301757812,126.24183654785156,3899000.0,0.0,0.4
Vemasse,all386345,-8.461532592773438,126.24458312988281,1.9327E7,0.0,5.066666666666666
Vemasse,all394973,-8.461532592773438,126.24595642089844,3.0137E7,0.0,3.1166666666666667
Vemasse,all375310,-8.461532592773438,126.24183654785156,3853000.0,0.0,0.4
Vemasse,all394973,-8.465652465820312,126.24458312988281,3.0278E7,0.0,3.1599999999999997
Vemasse,all407333,-8.467025756835938,126.24870300292969,7.248E7,0.0,4.619999999999999
Vemasse,all378091,-8.465652465820312,126.24732971191406,1.698E7,0.0,3.716666666666667
Vemasse,all377628,-8.465652465820312,126.24595642089844,3.0448E7,0.0,2.48
Vemasse,all378425,-8.467025756835938,126.24732971191406,7058000.0,0.0,5.324999999999999
Vemasse,all407333,-8.469772338867188,126.25144958496094,7.8054E7,0.0,7.949999999999998
Vemasse,all378425,-8.465652465820312,126.24870300292969,7108000.0,0.0,6.133333333333333
Vemasse,all388166,-8.469772338867188,126.25007629394531,7.1168E7,0.0,2.8499999999999996
Vemasse,all374052,-8.535690307617188,125.69389343261719,3798000.0,0.0,0.2
Vemasse,all407333,-8.468399047851562,126.25144958496094,7.8012E7,0.0,7.949999999999998
Vemasse,all394469,-8.469772338867188,126.25282287597656,7.9503E7,0.0,6.8999999999999995
Vemasse,all415529,-8.468399047851562,126.25007629394531,1.6377E7,0.0,3.075
Vemasse,all398911,-8.468399047851562,126.25282287597656,2.3656E7,0.0,13.1
Vemasse,all394469,-8.468399047851562,126.25419616699219,7.9452E7,0.0,6.0
Vemasse,all399619,-8.469772338867188,126.25419616699219,1240000.0,0.0,5.82
Vemasse,all386345,-8.469772338867188,126.24870300292969,1.2248E7,0.0,5.7
Vemasse,all375310,-8.467025756835938,126.23908996582031,3649000.0,0.0,0.25
Vemasse,all407273,-8.467025756835938,126.24046325683594,5.3274E7,5.3177E7,0.25
Vemasse,all388166,-8.468399047851562,126.24732971191406,6.4348E7,6.4326E7,5.325
Vemasse,all388166,-8.468399047851562,126.24595642089844,6.421E7,6.421E7,2.66
Vemasse,all377628,-8.468399047851562,126.24183654785156,2.0377E7,0.0,3.1399999999999997
Vemasse,all375310,-8.468399047851562,126.24320983886719,1.1247E7,0.0,2.65
Vemasse,all407333,-8.469772338867188,126.24732971191406,7.2398E7,0.0,5.9
Vemasse,all378425,-8.467025756835938,126.24595642089844,1.2802E7,0.0,2.7
Vemasse,all407273,-8.467025756835938,126.24183654785156,5.6616E7,5.657E7,0.1
Vemasse,all378715,-8.467025756835938,126.24320983886719,1.1328E7,0.0,3.1599999999999997
Vemasse,all415529,-8.468399047851562,126.24870300292969,1.6415E7,0.0,5.3
Vemasse,all375310,-8.465652465820312,126.24046325683594,3729000.0,0.0,0.4
Vemasse,all378425,-8.467025756835938,126.24458312988281,1.2826E7,0.0,3.8000000000000003
Vemasse,all375310,-8.465652465820312,126.24320983886719,1.1175E7,0.0,3.1599999999999997
Vemasse,all374052,-8.534317016601562,125.69664001464844,3834000.0,0.0,0.2
Vemasse,all375310,-8.462905883789062,126.24046325683594,3811000.0,0.0,0.4
Vemasse,all375310,-8.464279174804688,126.24046325683594,3770000.0,0.0,0.4
Vemasse,all377628,-8.462905883789062,126.24458312988281,2.0605E7,0.0,3.1599999999999997
Vemasse,all378715,-8.462905883789062,126.24595642089844,1741000.0,0.0,2.44
Vemasse,all394973,-8.464279174804688,126.24458312988281,3.0235E7,0.0,3.16
Vemasse,all378715,-8.464279174804688,126.24595642089844,1702000.0,0.0,3.8000000000000003
Vemasse,all401046,-8.460159301757812,126.25144958496094,2.1621E7,0.0,6.116666666666667
Vemasse,all404957,-8.461532592773438,126.25282287597656,1.0189E7,0.0,1.9
Vemasse,all378091,-8.461532592773438,126.25144958496094,2.5157E7,0.0,4.24
Vemasse,all386345,-8.460159301757812,126.25007629394531,1.2639E7,0.0,8.08
Vemasse,all398911,-8.460159301757812,126.25419616699219,1.3864E7,0.0,7.949999999999999
Vemasse,all398911,-8.461532592773438,126.25419616699219,2.3402E7,0.0,7.949999999999999
Vemasse,all407333,-8.460159301757812,126.25282287597656,7.2686E7,0.0,2.3499999999999996
Vemasse,all386345,-8.465652465820312,126.25007629394531,1.2421E7,0.0,5.7
Vemasse,all404957,-8.465652465820312,126.25144958496094,1.0063E7,0.0,2.3499999999999996
Vemasse,all399619,-8.467025756835938,126.25007629394531,1.0542E7,0.0,5.7
Vemasse,all407333,-8.467025756835938,126.25144958496094,7.796E7,0.0,7.949999999999998
Vemasse,all398911,-8.465652465820312,126.25282287597656,2.3555E7,0.0,7.949999999999999
Vemasse,all398911,-8.465652465820312,126.25419616699219,2.3548E7,0.0,14.3
Vemasse,all398911,-8.467025756835938,126.25282287597656,2.3607E7,0.0,13.1
Vemasse,all394469,-8.467025756835938,126.25419616699219,7.9403E7,0.0,8.1
Vemasse,all377628,-8.460159301757812,126.24458312988281,2.0694E7,0.0,7.1
Vemasse,all378715,-8.460159301757812,126.24595642089844,1.0972E7,0.0,2.175
Vemasse,all394973,-8.460159301757812,126.24732971191406,3.0075E7,0.0,2.9666666666666672
Vemasse,all394973,-8.460159301757812,126.24870300292969,2.5433E7,0.0,1.2333333333333334
Vemasse,all378425,-8.461532592773438,126.24732971191406,1.2548E7,0.0,2.5500000000000003
Vemasse,all378425,-8.461532592773438,126.24870300292969,1.2499E7,0.0,3.175
Vemasse,all404957,-8.464279174804688,126.25144958496094,1.8005E7,0.0,3.8000000000000003
Vemasse,all386345,-8.462905883789062,126.25007629394531,1.2533E7,0.0,6.866666666666667
Vemasse,all386345,-8.464279174804688,126.25007629394531,1.2478E7,0.0,6.171428571428572
Vemasse,all398911,-8.464279174804688,126.25282287597656,1.3739E7,0.0,7.949999999999999
Vemasse,all404957,-8.462905883789062,126.25144958496094,1.7981E7,0.0,3.05
Vemasse,all398911,-8.462905883789062,126.25419616699219,2.3451E7,0.0,13.1
Vemasse,all399619,-8.461532592773438,126.25007629394531,1.0365E7,0.0,8.08
Vemasse,all398911,-8.464279174804688,126.25419616699219,2.3502E7,0.0,14.3
Vemasse,all398911,-8.462905883789062,126.25282287597656,1.3749E7,0.0,5.933333333333334
Vemasse,all374052,-8.538436889648438,125.68428039550781,3642000.0,0.0,0.2
Vemasse,all374052,-8.538436889648438,125.68565368652344,3664000.0,0.0,0.2
Vemasse,all378425,-8.473892211914062,126.24458312988281,6809000.0,0.0,3.5
Vemasse,all415529,-8.473892211914062,126.24595642089844,1.6586E7,0.0,3.9714285714285715
Vemasse,all401046,-8.475265502929688,126.24458312988281,3.0008E7,0.0,6.1000000000000005
Vemasse,all378091,-8.475265502929688,126.24595642089844,2.5727E7,0.0,3.2
Vemasse,all378091,-8.473892211914062,126.24732971191406,2.5646E7,0.0,6.225
Vemasse,all407333,-8.473892211914062,126.24870300292969,7.8525E7,0.0,2.8
Vemasse,all399619,-8.475265502929688,126.24732971191406,1.0817E7,0.0,15.5
